DATE,NITRATE,TOTAL-PHOSPHATE,SR-PHOSPHATE
06/12/2017 07:00,9.65201,0.03205,0.00916
06/12/2017 07:30,9.67033,0.03205,0.00885
06/12/2017 08:00,9.66117,0.03297,0.00855
06/12/2017 08:30,9.65201,0.04029,0.00214
06/12/2017 09:00,9.68864,0.04029,0.00885
06/12/2017 09:30,9.61538,0.03938,0.01038
06/12/2017 10:00,9.52381,0.04029,0.01007
06/12/2017 10:30,9.67949,0.0467,0.00916
06/12/2017 11:00,9.70696,0.03938,0.00946
06/12/2017 11:30,9.70696,0.03938,0.01007
06/12/2017 12:00,9.73443,0.03938,0.00946
06/12/2017 12:30,9.68864,0.04121,0.01007
06/12/2017 13:00,9.74359,0.04212,0.00946
06/12/2017 13:30,9.73443,0.03297,0.01007
06/12/2017 14:00,9.73443,0.03297,0.01007
06/12/2017 14:30,9.74359,0.03388,0.00946
06/12/2017 15:00,9.71612,0.03297,0.00946
06/12/2017 15:30,9.70696,0.03297,0.01007
06/12/2017 16:00,9.70696,0.03297,0.01007
06/12/2017 16:30,9.70696,0.03297,0.01007
06/12/2017 17:00,9.70696,-0.00641,0.00946
06/12/2017 17:30,9.6337,0.04029,0.00946
06/12/2017 18:00,9.53297,0.03938,0.01007
06/12/2017 18:30,9.59707,0.04121,0.00946
06/12/2017 19:00,9.59707,0.04945,0.00946
06/12/2017 19:30,9.5696,0.04396,0.00946
06/12/2017 20:00,9.56044,0.04304,0.01007
06/12/2017 20:30,9.55128,0.04029,0.00946
06/12/2017 21:00,9.56044,0.03938,0.01007
06/12/2017 21:30,9.55128,0.03938,0.00916
06/12/2017 22:00,9.55128,0.03938,0.00183
06/12/2017 22:30,9.56044,0.03938,0.01007
06/12/2017 23:00,9.54212,0.05586,0.01313
06/12/2017 23:30,9.56044,0.06502,0.01252
07/12/2017 00:00,9.34066,0.06685,0.01557
07/12/2017 00:30,8.89194,0.12363,0.0177
07/12/2017 01:00,8.5348,0.14744,0.0232
07/12/2017 01:30,8.25092,0.14835,0.02381
07/12/2017 02:00,7.44505,0.36538,0.02381
07/12/2017 02:30,6.95055,0.40385,0.02656
07/12/2017 03:00,6.99634,0.35623,0.03205
07/12/2017 03:30,7.12454,0.29853,0.03205
07/12/2017 04:00,7.23443,0.29853,0.0348
07/12/2017 04:30,7.32601,0.28938,0.0348
07/12/2017 05:00,7.47253,0.28938,0.03388
07/12/2017 05:30,7.65568,0.28114,0.0406
07/12/2017 06:00,7.71062,0.28022,0.03999
07/12/2017 06:30,7.52747,0.28022,0.03999
07/12/2017 07:00,7.39927,0.27289,0.03663
07/12/2017 07:30,7.57326,0.27289,0.03632
07/12/2017 08:00,7.93956,0.26374,0.03694
07/12/2017 08:30,8.40659,0.23901,0.03755
07/12/2017 09:00,8.92857,0.23077,0.03327
07/12/2017 09:30,9.36813,0.22161,0.03449
07/12/2017 10:00,9.79853,0.21337,0.03205
07/12/2017 10:30,10.19231,0.19872,0.03205
07/12/2017 11:00,10.57692,0.18681,0.02808
07/12/2017 11:30,10.81502,0.18132,0.029
07/12/2017 12:00,11.13553,0.17216,0.029
07/12/2017 12:30,11.51099,0.17674,0.029
07/12/2017 13:00,11.84982,0.16392,0.0293
07/12/2017 13:30,12.18864,0.16667,0.0293
07/12/2017 14:00,12.51832,0.15659,0.02625
07/12/2017 14:30,12.67399,0.14652,0.02503
07/12/2017 15:00,12.9304,0.14835,0.02625
07/12/2017 15:30,13.15934,0.13919,0.02381
07/12/2017 16:00,13.52564,0.13187,0.02259
07/12/2017 16:30,13.69963,0.12454,0.0232
07/12/2017 17:00,13.76374,0.10073,0.02076
07/12/2017 17:30,13.77289,0.12271,0.0232
07/12/2017 18:00,13.74542,0.12271,0.02045
07/12/2017 18:30,13.62637,0.11538,0.02076
07/12/2017 19:00,13.55311,0.11355,0.01221
07/12/2017 19:30,13.40659,0.11355,0.01984
07/12/2017 20:00,13.27839,0.10623,0.02076
07/12/2017 20:30,13.1044,0.10806,0.02076
07/12/2017 21:00,12.9304,0.10806,0.02076
07/12/2017 21:30,12.74725,0.10714,0.01954
07/12/2017 22:00,12.61905,0.1044,0.02076
07/12/2017 22:30,12.54579,0.10531,0.02045
07/12/2017 23:00,12.51832,0.09707,0.01801
07/12/2017 23:30,12.46337,0.0989,0.01801
08/12/2017 00:00,12.40842,0.0989,0.01832
08/12/2017 00:30,12.32601,0.09982,0.0174
08/12/2017 01:00,12.30769,0.08883,0.01832
08/12/2017 01:30,12.32601,0.08883,0.01801
08/12/2017 02:00,12.28938,0.09066,0.01648
08/12/2017 02:30,12.20696,0.09066,0.01801
08/12/2017 03:00,12.14286,0.09066,0.0177
08/12/2017 03:30,12.09707,0.08242,0.00458
08/12/2017 04:00,12.09707,0.0815,0.0177
08/12/2017 04:30,12.07875,0.08242,0.01465
08/12/2017 05:00,12.00549,0.08333,0.01526
08/12/2017 05:30,12.06044,0.08333,0.01526
08/12/2017 06:00,11.90476,0.09432,0.01526
08/12/2017 06:30,12.02381,0.0815,0.01404
08/12/2017 07:00,11.96886,0.07509,0.01465
08/12/2017 07:30,12.00549,0.07418,0.01496
08/12/2017 08:00,12.02381,0.07418,0.01496
08/12/2017 08:30,12.0696,0.07418,0.01496
08/12/2017 09:00,12.0696,0.07509,0.01313
08/12/2017 09:30,12.07875,0.07234,0.01435
08/12/2017 10:00,12.01465,0.06502,0.01252
08/12/2017 10:30,12.04212,0.06685,0.01252
08/12/2017 11:00,12.03297,0.06502,0.01282
08/12/2017 11:30,12.07875,0.06593,0.01129
08/12/2017 12:00,12.12454,0.06593,0.01282
08/12/2017 12:30,12.29853,0.0641,0.01282
08/12/2017 13:00,12.12454,0.06593,0.01221
08/12/2017 13:30,12.10623,0.05769,0.0116
08/12/2017 14:00,12.11538,0.05769,0.01221
08/12/2017 14:30,12.11538,0.05769,0
08/12/2017 15:00,12.12454,0.05769,0.01221
08/12/2017 15:30,12.1337,0.05769,0.01252
08/12/2017 16:00,12.12454,0.05861,0.0116
08/12/2017 16:30,11.8956,0.05678,0.01221
08/12/2017 17:00,12.1337,0.05861,0.01282
08/12/2017 17:30,12.15201,0.05769,0.01252
08/12/2017 18:00,12.14286,0.05861,0.01282
08/12/2017 18:30,12.15201,0.05678,0.01282
08/12/2017 19:00,12.16117,0.05678,0.01221
08/12/2017 19:30,12.16117,0.05586,0.01313
08/12/2017 20:00,12.17033,0.0467,0.01252
08/12/2017 20:30,11.66667,0.05678,0.01252
08/12/2017 21:00,12.15201,0.04853,0.01313
08/12/2017 21:30,12.18864,0.04945,0.0119
08/12/2017 22:00,12.1337,0.0467,0.01252
08/12/2017 22:30,12.15201,0.04762,0.01282
08/12/2017 23:00,12.18864,0.04853,0.01282
08/12/2017 23:30,12.15201,0.04945,0.01221
09/12/2017 00:00,12.31685,0.04945,0.01282
09/12/2017 00:30,12.14286,0.04853,0.01282
09/12/2017 01:00,12.14286,0.0467,0.01282
09/12/2017 01:30,12.12454,0.04853,0.01252
09/12/2017 02:00,12.12454,0.04762,0.00611
09/12/2017 02:30,12.14286,0.04853,0.0119
09/12/2017 03:00,12.12454,0.04945,0.01252
09/12/2017 03:30,12.15201,0.04853,0.01252
09/12/2017 04:00,12.12454,0.04853,0.01282
09/12/2017 04:30,12.11538,0.05311,0.01007
09/12/2017 05:00,12.11538,0.04762,0.01007
09/12/2017 05:30,12.01465,0.04762,0.01221
09/12/2017 06:00,12.11538,0.04853,0.00946
09/12/2017 06:30,12.11538,0.04853,0.01007
09/12/2017 07:00,12.11538,0.04121,0.00946
09/12/2017 07:30,12.09707,0.04853,0.00946
09/12/2017 08:00,12.05128,0.05311,0.01068
09/12/2017 08:30,12.08791,0.03938,0.01007
09/12/2017 09:00,12.11538,0.04762,0.00946
09/12/2017 09:30,12.03297,0.05678,0.00794
09/12/2017 10:00,12.04212,0.04853,0.01282
09/12/2017 10:30,12.06044,0.04762,0.01526
09/12/2017 11:00,12.01465,0.04762,0.01252
09/12/2017 11:30,12.05128,0.0467,0.00946
09/12/2017 12:00,12.01465,0.02473,0.01221
09/12/2017 12:30,11.99634,0.04121,0.00946
09/12/2017 13:00,12.0696,0.03938,0.01007
09/12/2017 13:30,12.01465,0.04121,0.00946
09/12/2017 14:00,11.94139,0.04029,0.00916
09/12/2017 14:30,11.95055,0.03846,0.00946
09/12/2017 15:00,11.95971,0.04029,0.00946
09/12/2017 15:30,11.99634,0.04029,0.00916
09/12/2017 16:00,11.94139,0.03938,0.00946
09/12/2017 16:30,11.50183,0.04029,0.00916
09/12/2017 17:00,11.8956,0.04212,0.00916
09/12/2017 17:30,11.90476,0.04029,0.00855
09/12/2017 18:00,11.88645,0.04304,0.00855
09/12/2017 18:30,11.8956,0.04029,0.00885
09/12/2017 19:00,11.8956,0.04121,0.00916
09/12/2017 19:30,11.84982,0.04121,0.00946
09/12/2017 20:00,11.88645,0.04121,0.00946
09/12/2017 20:30,11.8315,0.03938,0.00946
09/12/2017 21:00,11.80403,0.03846,0.01007
09/12/2017 21:30,11.84066,0.04029,0.00916
09/12/2017 22:00,11.82234,0.03938,0.00946
09/12/2017 22:30,11.73077,0.05037,0.00946
09/12/2017 23:00,11.73993,0.03846,0.00946
09/12/2017 23:30,11.7033,0.03846,0.00946
10/12/2017 00:00,11.71245,0.03846,0.00885
10/12/2017 00:30,11.73077,0.03755,0.01007
10/12/2017 01:00,11.72161,0.03297,0.00946
10/12/2017 01:30,11.71245,0.02289,0.01007
10/12/2017 02:00,11.73993,0.04029,0.00946
10/12/2017 02:30,11.69414,0.04029,0.01007
10/12/2017 03:00,11.69414,0.04029,0.00946
10/12/2017 03:30,11.69414,0.04212,0.00946
10/12/2017 04:00,11.68498,0.04121,0.00946
10/12/2017 04:30,11.7033,0.04121,0.00885
10/12/2017 05:00,11.7033,0.04121,0.00946
10/12/2017 05:30,11.68498,0.04121,0.01007
10/12/2017 06:00,11.66667,0.04121,0.01374
10/12/2017 06:30,11.66667,0.04029,0.00244
10/12/2017 07:00,11.68498,0.04121,0.00336
10/12/2017 07:30,11.67582,0.04121,0.00885
10/12/2017 08:00,11.63919,0.04121,0.00916
10/12/2017 08:30,11.63919,0.03938,0.00885
10/12/2017 09:00,11.62088,0.04029,0.00885
10/12/2017 09:30,11.57509,0.04212,0.00946
10/12/2017 10:00,11.54762,0.04945,0.00946
10/12/2017 10:30,11.56593,0.04029,0.00916
10/12/2017 11:00,11.54762,0.03846,0.01007
10/12/2017 11:30,11.54762,0.04029,0.00794
10/12/2017 12:00,11.56593,0.04121,0.00916
10/12/2017 12:30,11.49267,0.04029,0.01374
10/12/2017 13:00,11.51099,0.04029,0.01007
10/12/2017 13:30,11.47436,0.04121,0.01007
10/12/2017 14:00,11.49267,0.04029,0.00916
10/12/2017 14:30,11.5293,0.04121,0.00855
10/12/2017 15:00,11.43773,0.04121,0.00916
10/12/2017 15:30,11.42857,0.04121,0.00946
10/12/2017 16:00,11.41026,0.04121,0.00885
10/12/2017 16:30,11.44689,0.04029,0.00916
10/12/2017 17:00,11.4011,0.05403,0.00916
10/12/2017 17:30,11.38278,0.03938,0.01007
10/12/2017 18:00,11.36447,0.04121,0.00916
10/12/2017 18:30,11.38278,0.03846,0.00946
10/12/2017 19:00,11.37363,0.04029,0.00916
10/12/2017 19:30,11.32784,0.04121,0.00946
10/12/2017 20:00,11.30037,0.03938,0.00885
10/12/2017 20:30,11.30037,0.04121,0.00946
10/12/2017 21:00,11.32784,0.04029,0.00916
10/12/2017 21:30,11.32784,0.04121,0.00916
10/12/2017 22:00,11.34615,0.04121,0.01007
10/12/2017 22:30,11.28205,0.04029,0.01038
10/12/2017 23:00,11.30037,0.01832,0.01313
10/12/2017 23:30,11.32784,0.03846,0.00946
11/12/2017 00:00,11.34615,0.04029,0.00031
11/12/2017 00:30,11.30952,0.03938,0.00885
11/12/2017 01:00,11.36447,0.03938,0.01007
11/12/2017 01:30,11.36447,0.04029,0.00946
11/12/2017 02:00,11.31868,0.04121,0.00946
11/12/2017 02:30,11.34615,0.04121,0.01007
11/12/2017 03:00,11.337,-0.74542,-0.24939
11/12/2017 03:30,11.34615,-0.74451,-0.24939
11/12/2017 04:00,11.36447,-0.74451,-0.24939
11/12/2017 04:30,11.38278,-0.74542,-0.24939
11/12/2017 05:00,11.43773,-0.74634,-0.24969
11/12/2017 05:30,11.30952,-0.74451,-0.24939
11/12/2017 06:00,11.4011,-0.74542,-0.24939
11/12/2017 06:30,11.45604,-0.74451,-0.24939
11/12/2017 07:00,11.4652,-0.74451,-0.24939
11/12/2017 07:30,11.4011,-0.74817,-0.25
11/12/2017 08:00,11.48352,-0.74542,-0.24939
11/12/2017 08:30,11.48352,-0.74451,-0.24969
11/12/2017 09:00,11.45604,-0.74817,-0.25
11/12/2017 09:30,11.51099,-0.74542,-0.24939
11/12/2017 10:00,11.4652,-0.74451,-0.24939
11/12/2017 10:30,11.48352,-0.74634,-0.25
11/12/2017 11:00,11.50183,-0.74451,-0.24939
11/12/2017 11:30,11.51099,-0.74542,-0.24969
11/12/2017 12:00,11.48352,-0.74542,-0.24939
11/12/2017 12:30,11.50183,-0.74451,-0.24939
11/12/2017 13:00,11.50183,-0.74451,-0.24939
11/12/2017 13:30,11.5293,-0.74542,-0.24939
11/12/2017 14:00,11.5293,-0.74451,-0.24939
11/12/2017 14:30,11.4652,-0.74359,-0.24969
11/12/2017 15:00,11.51099,-0.75,-0.25
11/12/2017 15:30,11.58425,-0.74451,-0.24939
11/12/2017 16:00,11.54762,-0.74451,-0.25
11/12/2017 16:30,11.61172,-0.74451,-0.24939
11/12/2017 17:00,11.63004,-0.74542,-0.24939
11/12/2017 17:30,11.58425,-0.74634,-0.25
11/12/2017 18:00,11.63004,-0.74451,-0.24939
11/12/2017 18:30,11.61172,-0.74634,-0.25
11/12/2017 19:00,11.21795,-0.74542,-0.24939
11/12/2017 19:30,11.64835,-0.74451,-0.24939
11/12/2017 20:00,11.62088,-0.74451,-0.24939
11/12/2017 20:30,11.65751,-0.74451,-0.24939
11/12/2017 21:00,11.63919,-0.74542,-0.24969
11/12/2017 21:30,11.66667,-0.74451,-0.24939
11/12/2017 22:00,11.67582,-0.74451,-0.24969
11/12/2017 22:30,11.65751,-0.74451,-0.24939
11/12/2017 23:00,11.68498,-0.74451,-0.24939
11/12/2017 23:30,11.68498,-0.73993,-0.24939
12/12/2017 00:00,11.67582,-0.74542,-0.24939
12/12/2017 00:30,11.65751,-0.74542,-0.24939
12/12/2017 01:00,11.68498,-0.74542,-0.24908
12/12/2017 01:30,11.67582,-0.74542,-0.24939
12/12/2017 02:00,11.49267,-0.74451,-0.24969
12/12/2017 02:30,11.69414,-0.74451,-0.24908
12/12/2017 03:00,11.63919,-0.74451,-0.24939
12/12/2017 03:30,11.65751,-0.74451,-0.24969
12/12/2017 04:00,11.68498,-0.74451,-0.24939
12/12/2017 04:30,11.39194,-0.74451,-0.24969
12/12/2017 05:00,11.49267,-0.74451,-0.24939
12/12/2017 05:30,11.68498,-0.74451,-0.24969
12/12/2017 06:00,11.69414,-0.74725,-0.25
12/12/2017 06:30,11.72161,-0.74451,-0.24939
12/12/2017 07:00,11.73077,-0.74542,-0.24939
12/12/2017 07:30,11.69414,-0.74451,-0.24969
12/12/2017 08:00,11.74908,-0.74542,-0.24939
12/12/2017 08:30,11.78571,-0.74451,-0.24939
12/12/2017 09:00,11.73077,-0.74542,-0.24939
12/12/2017 09:30,11.73993,-0.74451,-0.24939
12/12/2017 10:00,11.73077,-0.74542,-0.24939
12/12/2017 10:30,11.73077,-0.74542,-0.24939
12/12/2017 11:00,11.67582,-0.74542,-0.24939
12/12/2017 11:30,11.67582,-0.74451,-0.24969
12/12/2017 12:00,11.67582,-0.74451,-0.24939
12/12/2017 12:30,11.69414,-0.74451,-0.24939
12/12/2017 13:00,11.64835,-0.74542,-0.24939
12/12/2017 13:30,11.63004,-0.74451,-0.24969
12/12/2017 14:00,11.63919,-0.74451,-0.24939
12/12/2017 14:30,11.65751,-0.74542,-0.24969
12/12/2017 15:00,11.63919,-0.74176,-0.24939
12/12/2017 15:30,11.64835,-0.74451,-0.24939
12/12/2017 16:00,11.59341,-0.74451,-0.24939
12/12/2017 16:30,11.59341,-0.74542,-0.24939
12/12/2017 17:00,11.59341,-0.74542,-0.24969
12/12/2017 17:30,11.53846,-0.74451,-0.24939
12/12/2017 18:00,11.58425,-0.74451,-0.24939
12/12/2017 18:30,11.5293,-0.74451,-0.24939
12/12/2017 19:00,11.54762,-0.74451,-0.24939
12/12/2017 19:30,11.51099,-0.74451,-0.24939
12/12/2017 20:00,11.47436,-0.74451,-0.24969
12/12/2017 20:30,11.4652,-0.74451,-0.24939
12/12/2017 21:00,11.43773,-0.74451,-0.24969
12/12/2017 21:30,11.44689,-0.74451,-0.24939
12/12/2017 22:00,11.42857,-0.74451,-0.24939
12/12/2017 22:30,11.45604,-0.74542,-0.24939
12/12/2017 23:00,11.4652,-0.74542,-0.24908
12/12/2017 23:30,11.44689,-0.74817,-0.24939
13/12/2017 00:00,11.48352,-0.74542,-0.24939
13/12/2017 00:30,11.4652,-0.74542,-0.24969
13/12/2017 01:00,11.4652,-0.74451,-0.24969
13/12/2017 01:30,11.41941,-0.74451,-0.24939
13/12/2017 02:00,11.38278,-0.74359,-0.24939
13/12/2017 02:30,11.34615,-0.74542,-0.24939
13/12/2017 03:00,11.36447,-0.74359,-0.24969
13/12/2017 03:30,11.34615,-0.74908,-0.25
13/12/2017 04:00,11.34615,-0.74542,-0.24969
13/12/2017 04:30,11.41941,-0.74451,-0.24969
13/12/2017 05:00,11.43773,-0.74451,-0.24939
13/12/2017 05:30,11.48352,-0.74542,-0.24939
13/12/2017 06:00,11.49267,-0.74451,-0.24969
13/12/2017 06:30,11.50183,-0.74451,-0.24939
13/12/2017 07:00,11.84066,-0.74451,-0.24939
13/12/2017 07:30,12.31685,-0.74359,-0.24939
13/12/2017 08:00,12.69231,-0.74451,-0.24939
13/12/2017 08:30,12.95788,-0.74451,-0.24939
13/12/2017 09:00,12.97619,-0.74451,-0.24939
13/12/2017 09:30,12.92125,-0.74451,-0.24969
13/12/2017 10:00,12.67399,-0.74451,-0.24939
13/12/2017 10:30,12.40842,-0.74451,-0.24969
13/12/2017 11:00,12.06044,-0.74542,-0.24939
13/12/2017 11:30,11.45604,-0.74542,-0.24939
13/12/2017 12:00,10.64103,-0.74542,-0.24939
13/12/2017 12:30,10.24725,-0.74451,-0.24939
13/12/2017 13:00,9.41392,-0.74451,-0.24969
13/12/2017 13:30,8.39744,-0.74542,-0.24939
13/12/2017 14:00,7.67399,-0.74451,-0.24939
13/12/2017 14:30,7.47253,-0.74908,-0.24939
13/12/2017 15:00,7.50916,-0.74451,-0.24939
13/12/2017 15:30,7.68315,-0.74451,-0.24939
13/12/2017 16:00,7.90293,-0.74542,-0.24969
13/12/2017 16:30,8.2326,-0.74451,-0.24939
13/12/2017 17:00,8.50733,-0.74542,-0.24939
13/12/2017 17:30,8.837,-0.74451,-0.24939
13/12/2017 18:00,9.17582,-0.74451,-0.24939
13/12/2017 18:30,9.36813,-0.74451,-0.24939
13/12/2017 19:00,9.38645,-0.74451,-0.24939
13/12/2017 19:30,9.40476,-0.74451,-0.24939
13/12/2017 20:00,9.50549,-0.74451,-0.24939
13/12/2017 20:30,9.58791,-0.74451,-0.24939
13/12/2017 21:00,9.68864,-0.74542,-0.24939
13/12/2017 21:30,9.84432,-0.74451,-0.24939
13/12/2017 22:00,9.99084,-0.74451,-0.24939
13/12/2017 22:30,10.05495,-0.74542,-0.24939
13/12/2017 23:00,10.26557,-0.74451,-0.24939
13/12/2017 23:30,10.41209,-0.74542,-0.24939
14/12/2017 00:00,10.51282,-0.74634,-0.25
14/12/2017 00:30,10.61355,-0.74451,-0.24939
14/12/2017 01:00,10.75092,-0.74542,-0.25
14/12/2017 01:30,10.72344,-0.74451,-0.24939
14/12/2017 02:00,10.86996,-0.74542,-0.24939
14/12/2017 02:30,10.94322,-0.74451,-0.24939
14/12/2017 03:00,11.04396,-0.74542,-0.24969
14/12/2017 03:30,11.04396,-0.74542,-0.24969
14/12/2017 04:00,11.10806,-0.74451,-0.24939
14/12/2017 04:30,11.23626,-0.74451,-0.24939
14/12/2017 05:00,11.21795,-0.74451,-0.24969
14/12/2017 05:30,11.26374,-0.74542,-0.24969
14/12/2017 06:00,11.25458,-0.74542,-0.24939
14/12/2017 06:30,11.27289,-0.74542,-0.24939
14/12/2017 07:00,11.27289,-0.74542,-0.24939
14/12/2017 07:30,11.29121,-0.74542,-0.24939
14/12/2017 08:00,11.337,-0.74542,-0.24969
14/12/2017 08:30,11.337,-0.74451,-0.24939
14/12/2017 09:00,11.28205,-0.74542,-0.25
14/12/2017 09:30,11.41941,-0.74542,-0.24969
14/12/2017 10:00,11.32784,-0.74542,-0.24939
14/12/2017 10:30,11.30037,-0.74634,-0.24939
14/12/2017 11:00,11.34615,-0.74451,-0.24939
14/12/2017 11:30,11.31868,-0.74451,-0.24939
14/12/2017 12:00,11.32784,-0.74451,-0.24939
14/12/2017 12:30,11.32784,-0.74542,-0.24969
14/12/2017 13:00,11.41026,-0.74451,-0.24969
14/12/2017 13:30,11.36447,-0.74542,-0.24939
14/12/2017 14:00,11.32784,-0.74451,-0.24939
14/12/2017 14:30,11.13553,-0.74542,-0.24939
14/12/2017 15:00,10.83333,-0.74451,-0.24939
14/12/2017 15:30,10.48535,-0.74359,-0.24939
14/12/2017 16:00,10.45788,-0.74451,-0.24939
14/12/2017 16:30,9.9359,-0.74542,-0.24939
14/12/2017 17:00,8.91941,-0.74451,-0.24939
14/12/2017 17:30,8.32418,-0.74542,-0.24969
14/12/2017 18:00,7.68315,-0.74542,-0.24939
14/12/2017 18:30,7.63736,-0.74634,-0.24939
14/12/2017 19:00,7.85714,-0.74451,-0.24969
14/12/2017 19:30,7.98535,-0.74451,-0.24939
14/12/2017 20:00,8.05861,-0.74542,-0.24939
14/12/2017 20:30,8.12271,-0.74542,-0.24969
14/12/2017 21:00,8.26923,-0.74542,-0.24939
14/12/2017 21:30,8.42491,-0.74451,-0.24939
14/12/2017 22:00,8.60806,-0.74451,-0.24939
14/12/2017 22:30,8.74542,-0.74451,-0.24939
14/12/2017 23:00,8.93773,-0.74451,-0.24878
14/12/2017 23:30,9.10256,-0.74451,-0.24939
15/12/2017 00:00,9.22161,-0.74451,-0.24939
15/12/2017 00:30,9.3956,-0.74542,-0.24939
15/12/2017 01:00,9.58791,-0.74451,-0.24939
15/12/2017 01:30,9.7619,-0.74451,-0.24939
15/12/2017 02:00,9.82601,-0.74451,-0.24939
15/12/2017 02:30,9.98168,-0.74542,-0.24939
15/12/2017 03:00,10.17399,-0.74542,-0.24939
15/12/2017 03:30,10.22894,-0.73901,-0.24817
15/12/2017 04:00,10.42125,-0.74451,-0.24939
15/12/2017 04:30,10.45788,-0.74542,-0.24939
15/12/2017 05:00,10.6044,-0.74542,-0.24939
15/12/2017 05:30,10.6685,-0.74451,-0.24939
15/12/2017 06:00,10.77839,-0.74542,-0.24939
15/12/2017 06:30,10.84249,-0.74451,-0.24939
15/12/2017 07:00,10.90659,-0.74451,-0.24939
15/12/2017 07:30,10.99817,-0.74542,-0.24939
15/12/2017 08:00,11.04396,-0.74451,-0.24939
15/12/2017 08:30,11.05311,-0.74542,-0.24969
15/12/2017 09:00,11.10806,-0.74451,-0.24969
15/12/2017 09:30,11.23626,-0.74451,-0.24939
15/12/2017 10:00,11.25458,-0.74451,-0.24939
15/12/2017 10:30,11.28205,-0.74451,-0.24939
15/12/2017 11:00,11.32784,-0.74451,-0.24939
15/12/2017 11:30,11.337,-0.74542,-0.24939
15/12/2017 12:00,11.38278,-0.74634,-0.24939
15/12/2017 12:30,11.4011,-0.74451,-0.24939
15/12/2017 13:00,11.44689,-0.74451,-0.24969
15/12/2017 13:30,11.41026,-0.74451,-0.24939
15/12/2017 14:00,11.43773,-0.74451,-0.24939
15/12/2017 14:30,11.39194,-0.74451,-0.24939
15/12/2017 15:00,11.39194,-0.74451,-0.24939
15/12/2017 15:30,11.30037,-0.74542,-0.24969
15/12/2017 16:00,11.51099,-0.74542,-0.24939
15/12/2017 16:30,11.23626,-0.74542,-0.24939
15/12/2017 17:00,11.22711,-0.74451,-0.24939
15/12/2017 17:30,11.21795,-0.74451,-0.24939
15/12/2017 18:00,11.12637,-0.74451,-0.24939
15/12/2017 18:30,11.15385,-0.74451,-0.24939
15/12/2017 19:00,11.08059,-0.74451,-0.24939
15/12/2017 19:30,11.07143,-0.74451,-0.24939
15/12/2017 20:00,11.00733,-0.74542,-0.24969
15/12/2017 20:30,10.99817,-0.74451,-0.24939
15/12/2017 21:00,11.00733,-0.74451,-0.24969
15/12/2017 21:30,10.98901,-0.74542,-0.25
15/12/2017 22:00,10.98901,-0.74542,-0.24939
15/12/2017 22:30,10.9707,-0.74451,-0.24939
15/12/2017 23:00,10.9707,-0.74542,-0.24939
15/12/2017 23:30,10.97985,-0.74634,-0.25
16/12/2017 00:00,10.92491,-0.74542,-0.24939
16/12/2017 00:30,11.163,-0.74542,-0.24939
16/12/2017 01:00,11.01648,-0.74451,-0.24939
16/12/2017 01:30,10.97985,-0.74542,-0.24939
16/12/2017 02:00,11.02564,-0.74084,-0.24939
16/12/2017 02:30,10.99817,-0.74542,-0.24939
16/12/2017 03:00,10.90659,-0.74908,-0.25
16/12/2017 03:30,10.94322,-0.74451,-0.24969
16/12/2017 04:00,10.95238,-0.74542,-0.24939
16/12/2017 04:30,10.97985,-0.74451,-0.24939
16/12/2017 05:00,10.99817,-0.74542,-0.24939
16/12/2017 05:30,10.96154,-0.74451,-0.24939
16/12/2017 06:00,11.00733,-0.74542,-0.24969
16/12/2017 06:30,10.98901,-0.74451,-0.24939
16/12/2017 07:00,10.94322,-0.74725,-0.25
16/12/2017 07:30,10.9707,-0.74451,-0.24969
16/12/2017 08:00,11.00733,-0.74451,-0.24939
16/12/2017 08:30,11.00733,-0.74542,-0.24939
16/12/2017 09:00,10.9707,-0.74542,-0.24939
16/12/2017 09:30,11.00733,-0.74451,-0.24969
16/12/2017 10:00,11.02564,-0.74451,-0.24969
16/12/2017 10:30,11.02564,-0.74451,-0.24939
16/12/2017 11:00,11.01648,-0.74542,-0.24969
16/12/2017 11:30,11.00733,-0.74451,-0.24908
16/12/2017 12:00,11.02564,-0.74451,-0.24969
16/12/2017 12:30,11.02564,-0.74542,-0.24939
16/12/2017 13:00,11.0348,-0.74451,-0.24939
16/12/2017 13:30,11.0348,-0.74451,-0.24939
16/12/2017 14:00,11.02564,-0.74451,-0.24939
16/12/2017 14:30,11.04396,-0.74542,-0.24939
16/12/2017 15:00,11.05311,-0.74542,-0.24939
16/12/2017 15:30,11.01648,-0.74359,-0.24939
16/12/2017 16:00,11.05311,-0.74542,-0.24939
16/12/2017 16:30,10.91575,-0.74451,-0.24939
16/12/2017 17:00,11.05311,-0.74451,-0.24939
16/12/2017 17:30,11.0348,-0.74542,-0.24939
16/12/2017 18:00,11.0348,-0.74451,-0.24939
16/12/2017 18:30,11.00733,-0.74817,-0.25
16/12/2017 19:00,11.01648,-0.74451,-0.24939
16/12/2017 19:30,11.0348,-0.74267,-0.24939
16/12/2017 20:00,11.01648,-0.74451,-0.24939
16/12/2017 20:30,10.98901,-0.74542,-0.24939
16/12/2017 21:00,10.97985,-0.74542,-0.24939
16/12/2017 21:30,11.01648,-0.74542,-0.24939
16/12/2017 22:00,10.99817,-0.74359,-0.24969
16/12/2017 22:30,10.92491,-0.74542,-0.24939
16/12/2017 23:00,10.92491,-0.74451,-0.24939
16/12/2017 23:30,10.92491,-0.74542,-0.24939
17/12/2017 00:00,10.90659,-0.74451,-0.24939
17/12/2017 00:30,10.91575,-0.74908,-0.25
